label,claim
1,documents released by edward snowden reveal that american britishand israeli intelligence agencies worked together to create the islamic state
1,we dont have bars on campus in texas its against the law no alcohol allowed
1,says hillary clinton told the des moines register on aug 8 2015i will get the nra shut down for good if i become president if we can ban handguns we will do it
1,says obama sent 450 million to china to build a wind farm in texas
1,austin mayoral candidate mike martinez takes corporate money
1,the obama administration even proposed banning farm kids from doing basic chores
1,says demond means turnaround district superintendent for milwaukee public schools said the district needs to be gutted
1,say water fluoridation started in nazi germany ghettos and death camps to pacify the jews
1,the projected revenue from the mayweatherpacquiao fight is larger than the annual gdp of 29 different countries
1,the obama administration wants to have soldiers and officers pledge a loyalty oath directly to the office of the president and no longer to the constitution
1,the massachusetts health care plan dealt with 8 percent of our population far less than the 100 percent of american people affected by president barack obamas health care law
1,obama said troops whine about bearing the costs of going to war
1,says gov scott walker hasnt done a public event this entire year
1,says us rep paul ryan promised to end health care for our seniors
1,says wisconsin gov scott walkers budget calls for raising property taxes by nearly 500 billion
1,for the amount of money hillary clinton would like to spend on refugees we could rebuild every inner city in america
1,ive been a cop in lake county michigan since 1982 thereabout i conduct federal raids with the dea and atf and us marshals and the fbi and texas rangers
1,recent solar energy policies in georgia have resulted in rate hikes and did not result in solar becoming any more economically viable
1,the children coming across the southern us border were never examined after they got here and quarantined if they had a disease they were just sent out across the country many of them had measles we now have an outbreak of it all because of our immigration policy
1,under barack obamas watch we have expended 805 billion to liberate the people of iraq and more importantly 4400 american lives
1,the obama white house is renaming christmas trees holiday trees
1,two elections in a row waukesha county clerk kathy nickolaus has screwed up counting the vote
1,obama was enrolled in a wahabi school in jakarta wahabism is the radical teaching that is followed by the muslim terrorists who are now waging jihad against the western world
1,fox news airs stuart scott rip tribute with picture of stephen a smith
1,i havent really proposed phasing out aid to israel in the past
1,rhode island didnt ratify the 13th amendment to the constitution to pay federal income taxes so rhode island doesnt even have to pay federal income taxes
1,says target installed urinals in a womens bathroom to accommodate the ones who have giblets
1,according to recent reports a group of death panels organized under obamacare ordered their first execution
1,congresswoman kathy castor voted to spend 26 million to teach prostitutes in china to drink responsibly
1,justice antonin scalia agreed for the supreme court to hear a case about whetherbarack obama is eligible to be president
1,obama admits he is not a citizen
1,says that at a campaign rally president barack obama spent so much time screaming at a protester and frankly it was a disgrace
1,innercity crime is reaching record levels
1,our most important work has been creating and retaining almost 55000 ohio jobs
1,says abortion is the most common surgery in our country
1,says the headlines tell the story of how walker has mismanaged milwaukee county
1,the media wont publish a real photo of trayvon martin with tattoos on his face
1,if the stamp farm wind turbine is built the health risk of flicker impact created by shadows of blades of turbines poses real and significant health risks particularly seizures
1,warren buffett recently said scrap obamacare and start all over
1,the fact that one town has three lanes dedicated to it that kind of gets me sauced
1,says florida didnt offer special incentives to deutsche bank which announced it will add 300 jobs in florida
1,theres talk in congress now about basically confiscating your private 401k or ira plan and rolling it into social security to strengthen social security
1,under tom barretts leadership violent crime in milwaukee has decreased by over 20 to its lowest levels in more than 20 years
1,the united states has never stood by and seen innocent people slaughtered to the extent thats happening in syria
1,while states used to have regulatory power over fishing federal law now regulates down to the tenth of the inch the minimum size of fish that anglers can keep
1,obama announces plans for a third term presidential run
1,says that rep betty sutton would rather riot with occupy wall street than stand up for ohio families
1,the dog meat festival in yulin china threatens global public health
1,former atlanta public schools superintendent beverly hall left the school district significantly better than she found it
1,a government panel that didnt include cancer specialists says women shouldnt receive mammograms until age 50if government takes over health care recommendations like these could become the law for all kinds of diseases
1,says a picture he posted on facebook of a man posing in front of five decapitated human heads is one of the subhuman mongrels our president set free
1,greg abbott and his surrogates have referred to women who have been the victims of rape or incest as though somehow what they are confronting is a minor issue
1,says ted cruz never denied his father was photographedwith lee harvey oswald
1,donald trump protester speaks out i was paid 3500 to protest trumps rally
1,says the states medicaid waiver proposal has languished in a file cabinet at the centers for medicare and medicaid services for more than two years
1,you know our current president is muslim you know hes not even an american
1,honduras bans citizens from owning guns and has the highest homicide rate in the entire world switzerland with a similar population requires citizens to own guns and has the lowest homicide rate in the entire world
1,says republican candidates in key wisconsin assembly races side with those who want to privatize social security and risk our retirements on wall street
1,aig insures the pension trust of the united states congress
1,pres obamas finance team is recommending a 1 tax on all transactions at any financial institution
1,with his decision on whether to fire gen stanley mcchrystal president obama has to fix yet another problem he inherited from the bush administration
1,new food safety legislation will regulate backyard gardening
1,the atlanta streetcar is expected to create 930 jobs during construction totaling more than 5600 jobs over the next 20 years
1,promotes a chart saying that barack obama has increased the debt by 16 percent compared to george w bush who increased it by 115 percent
1,says barack obama was happily photographed holding a tshirt with revolutionary ernesto che guevaras face on it
1,says jacky rosen has refused to tell us whether she supports bernie sanders or hillary clinton
1,says barack obama began his presidency going on a worldwide apology tour
1,says michelle obama has 43 people on her staff nancy reagan had just 3
1,dan patrick changed his name from danny goeb to hide from his debts
1,president obama doesnt want to admit were at war
1,china is trying to develop nuclear capability
1,when president abrahamlincoln signed his emancipation proclamation there were over 300000 slaveholders who were fighting in the union army
1,in three days last week gov rick perry flew to five cities at taxpayers expense holding press conferences delivering 2325000 in checks
1,says gov scott walker has been rated americas most factuallychallenged politician
1,barack obama loves che guevara
1,wendy davis was just doing a fundraiser in chicago with the international socialists organization
1,loretta lynch the new nominee for attorney general was a member of bill clintons defense team during the 1992 whitewater corruption probe
1,theres no negative advertising in my campaign at all
1,bill white supports the obamacare socialized medicine plan as well as cap and trade legislation that would kill thousands of texas jobs
1,if president obama signs the copenhagen climate change treaty he will sign your freedom your democracy and your prosperity away forever and neither you nor any subsequent government you may elect would have any power whatsoever to take it back again
1,a yougovcom poll shows 71 percent of obama voters regret voting for him
1,a new college tuition reciprocity agreement with minnesota makes college education more affordable for wisconsin residents
1,obamacare will question your sex life
1,birthers have obtained a copy of obamas kenyan birth certificate
1,says barack obama sold chrysler to italians who are going to build jeeps in china at the cost of american jobs
1,says in the last 20 years the french have not stood by the united states on foreign policy
1,says union bosses bused protesters to acentral florida education protest
1,25 of human trafficking victims are located in texas
1,says rep michele bachmann said president barack obama might be to blame for the fort hood shootings
1,says twothirds of groups targeted for irs scrutiny were not conservative
1,members of congress can retire with the same pay after only one term in office
1,q what do these patriotic americans have in common a they are all draft dodgers
1,seniors and the disabled will have to stand in front of obamas death panel so his bureaucrats can decide based on a subjective judgment of their level of productivity in society whether they are worthy of health care
1,if you actually took the number of muslims sic americans wed be one of the largest muslim countries in the world
1,sayspresident obama hijacked the farm bill and turned it into a food stamp bill
1,the democrats have already voted to ban our conventional light bulbs in favor of dangerous fluorescent light bulbs
1,under scott walker wisconsin unemployments up from 48 to 62
1,obesity kills 34 children per hour
1,no doctors who went to an american medical school will be accepting obamacare
1,us department of homeland security has told banks in writing it may inspect safe deposit boxes without warrant and seize any gold silver guns or other valuables it finds inside those boxes
1,former alaska governor sarah palin was right that president barack obamas health care bill created what would in effect be death panels
1,what is the proper collective noun for a group of baboons believe it or not a congress
1,the average rate of fraud in the earned income tax credit medicare medicaid and food stamps programs is 20 to 25 percent
1,says wisconsin gov scott walker is denying democrats the right to vote
1,ninetyfour percent of the bills that pass the senate have no debate no vote no amendments no reading of the bill no online disclosure
1,says president obama has waived the work requirement for welfare
1,scott walkers income tax plan is a tax hike it increases taxes for nearly 80 of the people in the state
1,i never considered myself a maverick
1,says barack obama admits hes coming for our guns telling sarah brady we are working on gun control but under the radar
1,its just crazy that the government will make it illegal to use the old incandescent bulbs
1,obamas wife wrote a paper in college that said america was a nation founded on crime and hatred and that whites in america are ineradicably racist
1,ted cruz helps run two national organizations that have been leading the push to give amnesty to illegal immigrants
1,says the university of wisconsin football program is spending almost all of its bowl championship series payout on a rose bowl junket for politically connected officials
1,says his patents in ultrasound have revolutionized modern medicine
1,this independent payment advisory board board can ration care and deny certain medicare treatments so washington can fund more wasteful spending
1,im 59 in either canada or great britain if i broke my hip i couldnt get it replaced
1,since rep john boccieris election ohio has lost 600000 jobs and his districts unemployment has doubled
1,says obama wants to redesign the american flag to better offer our enemies hope and love
1,newly elected republican senators sign pledge to eliminate food stamp program in 2015
1,says congressman eric cantor wants to eliminate social security
1,obama ad contends that john mccain endorses rush limbaughs comments about immigration
1,as florida secretary of state kurt browning allowed 1800 illegal voters to register in florida
1,no one in american history has moved from a june 16 announcement to a may 26 winning of a majority trumps achievement is remarkable
1,says marcy kaptur has attacked his military service and training in the air force showing disrespect for veterans
1,says ken cuccinelli wants to eliminate all forms of birth control
1,the aclu and atheists in denver are demanding the nfl stop tim tebow from praying on the sidelines
1,president barack obama wants to take in 250000 people from syria
1,frankly hillary clinton doesnt do very well with women
1,ever wonder why no one ever came forward from obamas past saying they knew him attended school with him was his friend etc not one person has ever come forward from his past
1,texas governor rick perrys voter id law is a blatant effort to defeat wendy davis by disenfranchising tens of thousands of women voters
1,and while ted strickland proposed cuts for services for children he wasted over 250000 remodeling his bathrooms at the governors mansion
1,2014 federal tax refunds to be delayed until october 2015
1,says hillary clinton has not answered a single question about her immigration plan
1,says the ohio consumers council office employs 74 lawyers and that the funding them is wasteful duplication
1,says gov john kasich implied that a portion of workers compensation rebates to employers should be directed back to him in the form of campaign cash
1,mayor fung wants to punish our childrens education by removing 12 million dollars from current funding to pay for his private charter school your taxes would increase by between 6 and 8 percent per year
1,at least 10 isis fighters have been caught coming across the mexican border in texas and there are dozens more that did not get caught by the border patrol
1,under republicanbacked state budget the state education agency estimates expansion of wisconsins school voucher program could cost nearly 2 billion annually
1,when the mayor of providences brother wrote over 100 grand in bad checks to the city joe fernandez didnt have the guts to prosecute him he let him off the hook
1,my opponent in november of 2008 sent a missive to the white house to president obamaelect and said heres how you need to sell capandtrade to the american people
1,says republican gubernatorial candidate scott walker increased his own pay by 50000
1,bill white has presided over the construction of what may be the worlds largest abortion clinic
1,says donald trumps make america great againhats were made in china
1,michigan and massachusetts raised their bottle deposit and could no longer afford the program because the redemptions were so high there was no profit in there
1,100 percent of the crime is committed in estimate by about 15 percent of the population
1,what we said was you can keep your plan if it hasnt changed since the law passed
1,says paul ryans budget plan ends medicare
1,says barack obama began his presidency with an apology tour
1,politifact oregon gave rob cornilles a pants on fire for a claim about taxes and fees
1,says barack obama knew half of the population of the united states would lose their health insurance
1,wisconsin gov scott walkers move to limit collective bargaining rights has led to riots at the capitol its like cairo has moved to madison these days
1,as usual hillary the dems are trying to rig the debates so 2 are up against major nfl games
0,newt gingrich teamed with nancy pelosi and al gore on global warming
0,we have over 300000000 weapons firearms in this country thats almost as big as the population
0,one in four texans lacks health insurance the highest proportion in the nation
0,four maybe five latinos have served on the austin city council
0,georgia has recovered more than 60 million that was lost to medicaid fraud
0,says hillary clinton said she was under attack in bosnia but the attack turned out to be young girls handing her flowers
0,when sen edwards ran in 2004 he wasnt for universal health care im glad he is now
0,on mandatory ultrasounds before abortions
0,says mccain once said that on the most important issues of our day ive been totally in agreement and support of president bush
0,says the republican party platform says pull back even more of the rules on campaign finance reform get rid of mccainfeingold while the democratic party platform says we want to find a way to put more fair rules on campaign finance reform
0,medicaid is the primary source of health insurance for 417 percent of hispanic children in georgia
0,there have been literally hundreds of new tax preferences and loopholes added to the code since 1986 last time we did this
0,a lawyer demanded several houston pastors hand over to the city government many of their private papers including their sermons
0,says his release of 33 years of tax returns is more than any presidential candidate in history
0,so what sort of services does romneys health care plan provide per the state web site 50 copay for abortions
0,says gloria steinem once called kay bailey hutchison a female impersonator
0,the poorest in this country are women
0,says president barack obama released a statement on the death of brother robin williams before a statement on brother michael brown
0,the bush tax cuts helped to create a substantial part of the deficit
0,says marco rubio said that people who essentially dont agree with him ought to leave the country like keith olbermann
0,wisconsins attorney general and state treasurer ordered the daughter of earth day founder gaylord nelson not to discuss climate change on state time
0,says rep steve stockman basically wants gunfilled zones in schools
0,thirtyeight states georgia not included have appointed rather than elected state school superintendents
0,because of a local version of amendment 4 the taxpayers of st pete beach have had to pay hundreds of thousands in legal bills
0,clinton said great things about nafta until she started running for president
0,turkeys today weigh 298 pounds in the 30s they weighed 132 pounds
0,tom reed has actually voted for every single trade deal that has ever come before him in any form
0,bill mccollum explained his lack of action on mortgage fraud by saying you cant do everything
0,drone technology now allows an individual to be recorded in their homes by drones as small as birds and immediately uploaded to the internet
0,of the 13 bill clinton speeches that fetched 500000 or more only two occurred during the years his wife was not secretary of state
0,congress is bewildered at the scope and reach of our spying apparatus but in 2008 and 2012 explicitly rejected an amendment calling for more disclosure
0,i have repeatedly said that many of the predatory loans that were made in the mortgage system did target africanamerican and latino communities
0,other western countries have ended their dont ask dont tell policies
0,only about a third of texans who enroll in college graduate
0,says this months special session will cost the state 27300 a day just for legislators daily living expenses
0,the proposed raises for the norcross city council would put it in line with other likedsized communities
0,countries bombed obama 7 bush 4
0,five percent of americans pay over half the income taxes in this country forty percent of americans pay no income taxes at all
0,says proposed teacher contract would layer on more restrictive rules
0,says the us supreme court found that social security is not guaranteed
0,in harrisburg i passed more bills than all the democrats combined in terms of legislation affecting the city
0,in 2010 mr anthony gemma described himself as a prolife candidate now he claims to be prochoice
0,there has never been a death caused by a commercial nuclear reactor in the united states even when three mile island failed in the 1970s
0,currently the intelligence community can collect business records on lawabiding americans who have no connection to terrorism
0,says about 7 in 10 of oregons inmates are in prison for violent crimes and serious sex offenses
0,closing the tobacco loophole would save missouri taxpayers 50000000
0,says scott walkers views on abortion are more restrictive than any republican president in recent times
0,says america spends over 17 percent of its gdp on health care costs when our closest competitor nations are spending about 12
0,democrats have said that even one hearing on the stimulus bill would be one too many and that we have a single day to approve these five complex propositions that will affect the lives of millions
0,we have one of the most expensive general assemblies per capita in the entire country
0,when it comes to fighting terrorism another thing we know that does not work based on lots of empirical evidence is torture
0,on supporting the supreme court abortion decision roe v wade
0,says oregonians for food and shelter proudly features board members from monsanto and syngenta and the oregon farm bureau also receives funding from biotech companies
0,texas is home to millions of latinas but the state has never elected a latina to congress
0,rhode islanders pay among the highest auto repair bills in the nation
0,several elected state officials have opened their homes to children in need of loving families
0,we do not have an overcrowding problem as a matter of fact rhode island has one of the lowest incarceration rates in the country
0,debt has almost doubled in austin under gov perry
0,obama said his proposed 1000 emergency energy rebate will be enough to offset the increased cost of gas for a working family over the next 4 months
0,macys sent a letter to rick perry urging him to veto equal pay bill
0,says judges get better benefits at a lower cost than everybody else in the state
0,new england already has access to ample supplies of natural gas
0,rhode island already gets more revenue per capita from gambling than any other state in the country
0,you can fill out your tax return in estonia online in five minutes
0,georgia still has one of the richest programs in terms of scholarships for students to go to college
0,since i took office over 319000 new private sector jobs have been created in georgia with nearly 93000 of those coming in the past 12 months
0,in south florida weve had nine inches of sealevel rise since the 1920s
0,there are a lot of casinos across the country that have gone bankrupt
0,social security is solid through about 2040 without any changes whatsoever
0,americas wealthiest 25 percent pay 86 percent of total income taxes wealthiest 5 percent pay 60 percent of total income taxes
0,he wont even support his colleagues motion to censure the bush administration for systemic repeated illegal wiretaps
0,under donald trumps tax plan 51 percent of single parents would see their taxes go up
0,ive got a 94 percent career voting record in congress while bill nelson has a 92 percent voting record
0,as ceo of wwe linda mcmahon was caught tipping off a ringside physician about a federal investigation into illegally distributing steroids to wrestlers
0,the top25 hedge fund managers are making more than all of americas kindergarten teachers combined
0,says gop recall challenger kim simac was delinquent paying her property taxes eight of the last nine years
0,says donald trump supports eminent domain and the supreme courts kelodecision
0,weve had 11000 attempts to amend the constitution since 1789
0,says he was known as veto corleone for cutting spending as florida governor
0,unlike marijuana medical cannabis oil cannot get you high
0,on deporting illegal immigrants
0,the republicancontrolled wisconsin assembly approved only one out of 376 amendments offered by assembly democrats in 2011
0,rhode island has the worst maintained bridges in the united states of america and we have the second worst maintained roads behind alaska
0,fiftyone percent that is a majority of american households paid no income tax in 2009 zero zip nada
0,toledo mayor mike bell once lost his job as a firefighter because his city ran out of money
0,my dad used to campaign against the gasguzzling dinosaurs
0,the united states is no longer top nation in the globe on infrastructure having fallen to 15th
0,two days of interest we pay to china is enough to buy one joint strike fighter jet
0,a year ago in march 2007 i called for immediate action to address abuses in the subprime market and i laid out detailed concrete proposals for how to do so
0,in texas the no 1 name for new male babies many of whom will vote one day is jose
0,since i took office wisconsin ranks 11th in the nation in total business establishment growth compared to 47th in the years mary burke was commerce secretary
0,says mitt romney had millions in a swiss bank account
0,says there have been no cases of wolves killing people in rocky mountain states
0,massachusetts sen scott brown shows someone can be bipartisan in congress because he votes about 66 percent with his own party
0,we spent approximately 20billion of that money on pork barrel earmark projects maybe if we had done it right maybe some of that money would have gone to inspect those bridges and other bridges across the country
0,says in chicago we take more guns off the streets than new york or la
0,the 2012 national survey on drug use and health found that up to half of daily marijuana smokers become addicted an estimated 27 million people in the us
0,over the last six months president barack obama has golfed 10 times and held 106 fundraisers but his jobs council has never met
0,palin supports aerial hunting of wolves and other wildlife
0,says mitt romney flipflopped on abortion
0,senator obamas relatives and friends say he has been talking about running for president for at least the last 15 years a campaign spokesman said
0,there are at least twice as many licensed firearm dealers in california as there are mcdonalds
0,the very first meal on the surface of the moon was the holy communion
0,we have more people working in clean and green energy than in oil and gas in this country
0,the associated press called charlie crists attacks over the top out of context and not true
0,each day our nation pays communist china 739 million in interest on our debt
0,since 2000 when he entered politics jon husted has been on the ballot six times for three different political offices
0,the united states right now incarcerates more africanamericans as a percentage than apartheid south africa did
0,electric car sales in georgia have dropped dramatically since a 5000 tax credit was eliminated and a 200 annual registration fee was imposed july 1
0,says a federal judge sanctions tennessee birther lawyer for bringing a frivolous lawsuit
0,today for the first time in fifteen years master locks unionized plant in milwaukee is running at full capacity
0,says she has bipartisan support including 53 sheriffs throughout the state democrats and republicans
0,i helped to invent a system that saved over a billion dollars on welfare
0,three out of the 18 benchmarks of the gao have been fulfilled even among republican math that is a failing grade
0,since the stimulus package was passed ohios lost over 100000 more jobs
0,tells president barack obama that he also asked former president george w bush about how he felt about americans hating him
0,the alternative minimum tax was never intended to hit people in middle income upper middle income it was meant for people who are rich and evading taxes
0,says the united states does not trade as much as other developed nations
0,im proud to have had a 100 percent prolife voting record
0,just this week we received the news that for the first time social security is now paying out more in benefits than its taking in that was something that was supposed to happen in 2016
0,says that the federal gas tax has not been raised since 1993
0,she stood by ground zero workers who sacrificed their health after so many sacrificed their lives and kept standing till this administration took action
0,says gov charlie crist has called him a rock star
0,there was no surge in 501c4 applications in 2010
0,50 of hispanic students count on pell grants to pay for college
0,state school funding per pupil is down 16 percent compared to 2009 after adjusting for inflation
0,as a state senator he obama even refused to support a measure to stop sex businesses from opening near schools or places of worship
0,pat toomey advocated for eliminating all corporate taxes
0,my opponent on day one of this campaign attacked me on medicare and medicare advantage and that claim was found to be false
0,says russ feingold broke his 1992 promise to always get the majority of funding from wisconsin residents
0,president obama will now own 60 percent of gm and his union buddies will own almost 20 percent
0,in 1976 the first year that pell grants were fully funded a full pell grant paid 72 percent of the cost of attendance at a typical fouryear public college today a full pell grant covers just 34 percent of those costs
0,the problem with invasive species today in the great lakes isnt ballast water
0,if you look at the benefits and wages of recorded federal employees they far outstrip the market rates of the private sector
0,the president of the united states came in the tuesday before the election in a ward that went 99 for him in the last election and they couldnt even increase the vote there
0,says milwaukee county spent over 170000 in salaries in 2010 for employees to participate in union activities such as collective bargaining
0,if you are a federally licensed gun dealer and your license is revoked because youve engaged in misconduct your entire inventory under prevailing law is deemed your personal collection you then can sell it free from any background checks
0,federal officials declared that grant funds could be used only for milwaukees streetcar project meaning it isnt possible to redirect the money to other modes of public transportation or to our public schools
0,the africanamerican community lost half of their wealth as a result of the wall street collapse
0,if youre a mexican you get sent back but if youre from a noncontiguous country like the central american countries then you can stay in the united states
0,this year the overwhelming majority of new jobs are part time
0,we spend more money on lobbying than we do on campaigns
0,that luxury jet was over the top i put it on ebay
0,at nearly 19 million people the population of florida is larger than all the earlier primary and caucus states combined
0,says barack obama said when he was running for office four years ago that he would halve the annual deficit by the end of his first term that simply has not happened
0,says the state budget includes spending on commercials for fortune 500 companies
0,a database police use to look up wanted suspects excludes certain warrants issued by atlanta municipal court
0,we now have the greatest income inequality since the great depression
0,one industry in america has increased its employment base in the last four years by 176000 people the united states government
0,the governor having a meeting isnt covered by the open meetings act
0,you can look at the propaganda on a lot of the terrorists sites and what donald trump saysabout muslims is used to recruit fighters
0,by the time she turns 3 years old a child born into a lowincome home hears 30 million fewer words than a child from a welloff family
0,our reserves are now in much better shape than they were just a few years ago
0,on whether the state should privatize the ohio turnpike
0,in 2008 candidate barack obama attacked john mccain for proposing cuts to medicare
0,the obama administration notified poland and the czech republic about cancellation of major missiledefense facilities at the last minute in midnight phone calls
0,department of education officials investigating virginia tech shootings have not once gotten into the car and driven down to blacksburg to talk to the police chief or the university president or to anyone else
0,more than 72 percent of children in the africanamerican community are born out of wedlock
0,the budget for the consumer financial protection bureau is only about 1 percent of the amount banks generate just from late fees and overdraft fees
0,says tenure still exists but its been overhauled for teachers in new jersey
0,we pay among the highest tolls in the nation for the privilege of crossing that bridge
0,before the terrorist attacks in benghazi the state department not only failed to honor repeated requests for additional security but instead actually reduced security in libya
0,president obamas proposed spending freeze will only reduce the 42 trillion in government spending proposed between 2011 and 2020 by little more than onehalf of 1 percent
0,attorney general mccollum speakerdesignate cannon senate presidentdesignate haridopolos and i stood up to governor crist and worked to remove jim greer as chairman because of his mismanagement of the party
0,at the 50 milwaukee schools serving at least 80 africanamerican and at least 80 low income students the reading proficiency is 8
0,we have to recognize that our salaries for faculty are the lowest in new england with the exception of the university of maine
0,we are now seeing a decrease in violent crime
0,at least obama didnt marry his cousin as giuliani did
0,says that wall street hedge fund managers pay a lower tax rate than does a sheet metal worker in parma or a school teacher in cleveland
0,georgia lawmakers fuel up for the session by feasting on wild hogs
0,in july 1996 mitt romney helped locate the missing teenage daughter of a partner at bain capital
0,the obama administration increased the deportation of illegal immigrants convicted of crimes by 70 percent
0,there is little if any evidence that the use of red light cameras in new jersey has reduced the number or severity of accidents at the intersections where they are used
0,i never proposed privatizing the milwaukee county airport
0,in rhode island there are 150 different pension plans for public workers
0,says 1 in 7 american families is on food stamps
0,just days ago irans supreme leader ali khamenei who will oversee implementation of this agreement was calling israel a rabid dog and accusing the united states of war crimes
0,even our attorney general who is a strong democrat she has said that we need causation in our workers comp system thats the no 1 thing pushing our manufacturing jobs out of illinois
0,jason carter backed three of nathan deals budgets but accuses the governor of underfunding education
0,for the average middleclass family your taxes today are lower than when i took office
0,says he paid one dollar for a sweater at kohls
0,wisconsin is called the badger state because our ancestors came here with the hopes of living the american dream by mining
0,says sen rand paul rky has stated that supporting the right to health care means you believe in slavery
0,under current conditions by 2023 the interest payments on the national debt will be 722 billion larger than the projected defense spending of 696 billion
0,stimulus money went to critically important projects like studying ants in africa
0,wisconsins dead last in midwest job growth
0,says if you are on your bike in a crosswalk all you have to do is dip your wheel into the road and cars must legally stop
0,tim kaine as governor proposed tax increases on people earning as little as 17000
0,says us sen ron johnson voted to let oil and gas companies emit unlimited carbon pollution into our air
0,when i was in college we used to take a popcorn popper and we would fry squirrel
0,swaziland has the highest rate of hiv infection in the world
0,mccain tells of a fellow vietnam pow who was beaten for fashioning an american flag that became an inspirational symbol to fellow pows
0,between 1982 and 2007 the cost of a college education increased 439 percent
0,science is very certain that the measles vaccine doesnt cause autism
0,governor palin is the most popular governor in the country
0,says legislative cuts mean texas is spending on average 500 less per student
0,more texans have new jobs today than the entire population of fort worth
0,greece has a gdp the size of the dallasfort worth metroplex
0,the numbers make it clear that georgia voters are increasingly taking advantage of early voting opportunities
0,measles is one of the most common causes of child blindness worldwide
0,in florida its not illegal for an immediate family member of state officials to prosper from legislation supported by a spouse
0,were already bombing seven countries
0,says your kid just ate 16 packs of sugar
0,when he was asked a few years ago whether he could see himself lifting the cap on the payroll tax mccain said i could but today hes attacking me for holding the very same position
0,says kelly ayotte voted again yesterday against a proposal to expand background checks buyers can continue to simply go online or to gun shows to purchase guns without background checks
0,spending of government money is 17 percent less than it was a decade ago
0,in the past three years we have prosecuted or brought more cases on access to public records than in the previous 12 years combined
0,every single month since 1985 has been warmer than the historic average all 12 of the warmest years on record have come in the last 15 years
0,the city of clarkston cant decriminalize marijuana only state legislators and congress can do that
0,georgias crct set some of the lowest expectations for student proficiency in the nation
0,over the last six years the state of illinois spent about 320 million on illegal immigrants
0,i did not vote to spend money to fight that amendment 6 redistricting lawsuit
0,after shedding jobs for more than 10 years our manufacturers have added about 500000 jobs over the past three
0,bill mccollum also voted for numerous amendments to weaken the legislation even voting to make trains less accessible to those in wheelchairs
0,state law says that once the state appraises a piece of property they can only pay it a certain amount above appraisal
0,a government shutdown could disrupt veterans benefits
0,the entire state of florida led the nation last year with the most prison inmates committing tax fraud
0,over the past twenty years the number of homicides committed with a firearm in the united states has decreased by nearly 40 percent the number of other crimes involving the use of a firearm has also plummeted declining by nearly 70 percent
0,africanamericans are more likely to be arrested by police and sentenced to longer prison terms for doing the same thing that whites do
0,seneca jones timber co aiming to increase logging and allay fears that old growth will be cut says mills have shifted to secondgeneration trees an ad from the company asks do you know that most all mills in oregon have retooled over the past 20 years
0,60 percent of the jobs lost in the 2008 recession were livingwage jobs of the jobs weve gotten back only 40 percent are livingwage
0,it is ironic that first energy corp is going to have a name on our football stadium where we cleveland public power supply the electricity
0,when the united states invaded iraq saddam hussein wanted to acquire weapons of mass destruction and he said so himself after his capture
0,a democratic poll operation shows that fox news is the most trusted news operation in the country
0,currently there is no one from south austin on the austin city council
0,the national park service has an annual budget that is less than the city of austin
0,in his first tv interview as president obama said we should talk to iran
0,says the army is spending 7 million to sponsor a nascar team
0,women in oregon are paid 79 cents for every dollar paid to men if the wage gap was eliminated a working woman in oregon would have enough money for 2877 gallons of gas 72 more weeks of food for her family or nearly 12 more months of rent
0,goldman sachs was barack obamas no 1 private contributor
0,says ohio is one of just 17 states with an estate tax and it has the lowest threshold in the nation
0,in the mid 1990s in our state florida was no 1 in violent crime in america the only concern i had was for the citizens of florida who were subjected to a violent crime every three minutes and 45 seconds
0,virginia now is the number one exporter of agricultural products to cuba we have now jumped to number one
0,theres no money for planned parenthood in the bill that would keep the government open
0,we the bishops of the united states can you believe it in 1919 came out for more affordable more comprehensive more universal health care
0,the united states has experienced 40 straight months of unemployment at 8 percent or higher
0,fifteen years ago the assets of the six largest banks in this country totaled 17 percent of gdp the assets of the six largest banks in the united states today total 63 percent of gdp
0,says obama promised to cut the deficit in half
0,we have lost 600000 jobs over the period of the last 10 years only michigan and california have done worse
0,we have over 25 million people who live in texas and less than 2 percent of them have concealed handgun licenses
0,within the three miles surrounding the university circle area infant mortality exceeds some third world countries
0,preventive care does not save the government money
0,the united states death rate is twoandahalf times higher for those who do not have a high school education
0,in 40 years of broadcast i have never endorsed any candidate
0,the five economic indicators that the federal government tracks for the first time since august 2006 were positive this october
0,six of the 10 richest counties in the united states surround washington dc
0,says he fought against 3 billion in cuts to public education since 2003
0,a trade war is something very different than curbing new trade agreements we went down that road in the 1930s it made the great depression longer and more painful
0,says none of the government programs targeted for elimination or severe cutback in house republican spending plans appeared on the gaos list of government programs at high risk of waste fraud and abuse
0,the united states government and its constitution says that people can be put to death
0,romney said no to instate tuition for illegal immigrants
0,right now we are spending at an alltime high close to 25 percent of our gdp is being spent on the federal government but our revenues are at an almost alltime low of about 15 percent of gdp
0,says iowa senate candidate joni ernst promises to shut down the department of education and abolish the epa
0,says sen rand pauls 2011 budget included a big cut in the cdc
0,warren buffett still does support me
0,gross income tax receipts are exceeding the administrations projections for this fiscal year prior to sandy
0,says the multnomah county library system is the second busiest in the nation
0,six justices on the us supreme court have been confirmed in presidential election years since 1912
0,thanks to you in under one week we have the largest gop facebook page in the governors race
0,obama put a 10 percent tax on tanning
0,says new jerseys prison system is 61 percent africanamerican even though our state is just 13 percent black
0,the fastestrising expense in the us defense department is health care
0,under barack obamas health care proposal if youve got a health care plan that you like you can keep it
